0.38758,0.65098,0.30588,0.11765,1
0.36883,0.62353,0.2902,0.10588,1
0.34498,0.58824,0.27059,0.090196,1
0.34764,0.57255,0.28235,0.094118,1
0.40331,0.60392,0.34902,0.15686,1
0.26426,0.38431,0.23922,0.078431,1
0.33055,0.52157,0.27843,0.098039,1
0.40896,0.61961,0.35294,0.1451,1
0.43948,0.65882,0.38039,0.16863,1
0.4398,0.67059,0.37647,0.16078,1
0.44129,0.68627,0.37255,0.15294,1
0.4495,0.71373,0.37255,0.15294,1
0.43737,0.71765,0.35294,0.13725,1
0.42799,0.72157,0.33725,0.12549,1
0.40438,0.68235,0.32157,0.10196,1
0.3989,0.66275,0.31765,0.12549,1
0.3797,0.63529,0.30196,0.1098,1
0.3531,0.6,0.27843,0.090196,1
0.34606,0.57647,0.27843,0.090196,1
0.37933,0.58039,0.32549,0.12941,1
0.17831,0.24314,0.16471,0.078431,1
0.26426,0.38431,0.23922,0.078431,1
0.33055,0.52157,0.27843,0.098039,1
0.41316,0.62745,0.35686,0.14118,1
0.4476,0.67059,0.38824,0.16863,1
0.4463,0.67843,0.38431,0.15686,1
0.44436,0.69804,0.37255,0.14902,1
0.44752,0.72549,0.36471,0.1451,1
0.44274,0.72941,0.35686,0.13333,1
0.42738,0.72549,0.33725,0.1098,1
0.41367,0.69804,0.32941,0.10196,1
0.40585,0.67059,0.32549,0.12549,1
0.38782,0.64706,0.3098,0.1098,1
0.35455,0.60784,0.27843,0.082353,1
0.33458,0.56863,0.26667,0.070588,1
0.35585,0.56471,0.29804,0.10588,1
0.18254,0.27843,0.16078,0.043137,1
0.2643,0.39216,0.23529,0.078431,1
0.33875,0.54902,0.27843,0.098039,1
0.42141,0.66275,0.35294,0.14118,1
0.45355,0.70588,0.38039,0.16863,1
0.45431,0.71765,0.37647,0.16471,1
0.45346,0.72549,0.37255,0.15686,1
0.45293,0.7451,0.36471,0.14118,1
0.44933,0.75294,0.35686,0.12941,1
0.43789,0.75294,0.34118,0.1098,1
0.42435,0.72157,0.33333,0.11373,1
0.41514,0.68627,0.33333,0.12549,1
0.38971,0.6549,0.3098,0.10588,1
0.3537,0.61569,0.27451,0.07451,1
0.34274,0.58824,0.27059,0.070588,1
0.34214,0.57255,0.27451,0.086275,1
0.18416,0.28235,0.16078,0.047059,1
0.26317,0.39608,0.23137,0.078431,1
0.33992,0.55294,0.27843,0.098039,1
0.42258,0.66667,0.35294,0.14118,1
0.45517,0.7098,0.38039,0.17255,1
0.45431,0.71765,0.37647,0.16471,1
0.45419,0.72941,0.37255,0.15294,1
0.45455,0.74902,0.36471,0.1451,1
0.45325,0.75686,0.36078,0.13333,1
0.43789,0.75294,0.34118,0.1098,1
0.42508,0.72549,0.33333,0.1098,1
0.41401,0.6902,0.32941,0.12549,1
0.39093,0.66667,0.30588,0.10588,1
0.36113,0.63137,0.27843,0.078431,1
0.34626,0.6,0.27059,0.070588,1
0.34566,0.58431,0.27451,0.086275,1
0.35666,0.58431,0.2902,0.10196,1
0.42345,0.63922,0.36078,0.18039,1
0.18533,0.28627,0.16078,0.047059,1
0.26552,0.40392,0.23137,0.078431,1
0.34154,0.55686,0.27843,0.10196,1
0.4242,0.67059,0.35294,0.1451,1
0.45517,0.7098,0.38039,0.17255,1
0.45824,0.72157,0.38039,0.16863,1
0.45536,0.73333,0.37255,0.15294,1
0.45965,0.75686,0.36863,0.14902,1
0.45442,0.76078,0.36078,0.13333,1
0.44181,0.75686,0.3451,0.11373,1
0.4258,0.72941,0.33333,0.10588,1
0.41405,0.69804,0.32549,0.12549,1
0.39327,0.67451,0.30588,0.10588,1
0.3748,0.65098,0.2902,0.086275,1
0.35487,0.61961,0.27451,0.07451,1
0.3531,0.6,0.27843,0.090196,1
0.34724,0.58039,0.27843,0.090196,1
0.38221,0.60392,0.31765,0.13333,1
0.12435,0.19608,0.10588,0.031373,1
0.18655,0.29804,0.15686,0.047059,1
0.26443,0.41569,0.22353,0.078431,1
0.34304,0.57255,0.27451,0.094118,1
0.42565,0.67843,0.35294,0.13725,1
0.45662,0.71765,0.38039,0.16471,1
0.45738,0.72941,0.37647,0.16078,1
0.45536,0.73333,0.37255,0.15294,1
0.45483,0.75294,0.36471,0.13725,1
0.45398,0.76078,0.36078,0.12941,1
0.44181,0.75686,0.3451,0.11373,1
0.42346,0.72157,0.33333,0.10588,1
0.4083,0.68627,0.32549,0.10588,1
0.39694,0.66667,0.31765,0.098039,1
0.37891,0.64314,0.30196,0.082353,1
0.36593,0.61961,0.29412,0.070588,1
0.36254,0.59608,0.29804,0.082353,1
0.35438,0.57647,0.29412,0.082353,1
0.3619,0.57255,0.30588,0.098039,1
0.47972,0.65098,0.43922,0.23922,1
0.12629,0.21176,0.10196,0.027451,1
0.18893,0.31373,0.15294,0.047059,1
0.26681,0.43137,0.21961,0.078431,1
0.34425,0.58431,0.27059,0.094118,1
0.42686,0.6902,0.34902,0.13725,1
0.45391,0.72549,0.37255,0.16078,1
0.45625,0.73333,0.37255,0.16078,1
0.4554,0.74118,0.36863,0.15294,1
0.45483,0.75294,0.36471,0.13725,1
0.4482,0.75686,0.35294,0.12941,1
0.43648,0.75294,0.33725,0.11765,1
0.42346,0.72157,0.33333,0.10588,1
0.4108,0.67451,0.33725,0.098039,1
0.39903,0.66275,0.32549,0.086275,1
0.3861,0.64706,0.31373,0.07451,1
0.37425,0.61961,0.3098,0.062745,1
0.36968,0.59216,0.31373,0.07451,1
0.36706,0.58039,0.31373,0.082353,1
0.3515,0.55294,0.30196,0.078431,1
0.46403,0.63529,0.42353,0.22353,1
0.12612,0.21569,0.10196,0.015686,1
0.18921,0.31765,0.15294,0.039216,1
0.26916,0.43922,0.21961,0.078431,1
0.35606,0.60392,0.27843,0.10588,1
0.42573,0.69412,0.3451,0.13725,1
0.45116,0.72549,0.36863,0.15686,1
0.45351,0.73333,0.36863,0.15686,1
0.45221,0.74118,0.36471,0.1451,1
0.45253,0.75294,0.36078,0.13725,1
0.44473,0.75294,0.34902,0.12941,1
0.43256,0.74902,0.33333,0.11373,1
0.42346,0.72157,0.33333,0.10588,1
0.40922,0.67843,0.33333,0.094118,1
0.39628,0.66275,0.32157,0.082353,1
0.3829,0.64706,0.3098,0.066667,1
0.37425,0.61961,0.3098,0.062745,1
0.36924,0.59216,0.31373,0.070588,1
0.36819,0.57647,0.31765,0.082353,1
0.34843,0.54118,0.30196,0.082353,1
0.44455,0.60392,0.40784,0.21569,1
0.57001,0.70196,0.54118,0.37255,1
0.13262,0.22353,0.1098,0.011765,1
0.20243,0.33725,0.16471,0.043137,1
0.28836,0.46667,0.23529,0.094118,1
0.37846,0.63137,0.29804,0.12941,1
0.43083,0.70196,0.34902,0.14118,1
0.44611,0.72549,0.36078,0.15294,1
0.45238,0.73725,0.36471,0.15686,1
0.45293,0.7451,0.36471,0.14118,1
0.45022,0.75294,0.35686,0.13725,1
0.43806,0.74902,0.34118,0.12157,1
0.42864,0.7451,0.32941,0.1098,1
0.41954,0.71765,0.32941,0.10196,1
0.40489,0.68235,0.32549,0.086275,1
0.39701,0.66667,0.32157,0.078431,1
0.38245,0.64706,0.3098,0.062745,1
0.37425,0.61961,0.3098,0.062745,1
0.36879,0.59216,0.31373,0.066667,1
0.37139,0.57647,0.32157,0.090196,1
0.36452,0.54902,0.32157,0.10196,1
0.44075,0.58824,0.40784,0.22353,1
0.53849,0.6549,0.51373,0.36078,1
0.54416,0.65098,0.52157,0.38039,1
0.1348,0.23529,0.1098,0,1
0.22425,0.37647,0.18039,0.05098,1
0.32653,0.52549,0.26275,0.13333,1
0.39536,0.65882,0.3098,0.1451,1
0.42974,0.71373,0.34118,0.14118,1
0.43993,0.72941,0.34902,0.14902,1
0.44737,0.7451,0.35294,0.15294,1
0.44255,0.74118,0.34902,0.14118,1
0.44149,0.7451,0.34902,0.12157,1
0.43251,0.74118,0.33725,0.11373,1
0.42471,0.74118,0.32549,0.10588,1
0.41169,0.7098,0.32157,0.094118,1
0.4005,0.68627,0.31373,0.098039,1
0.38987,0.67059,0.30588,0.086275,1
0.37806,0.65098,0.29804,0.07451,1
0.36896,0.62353,0.29804,0.066667,1
0.36968,0.59216,0.31373,0.07451,1
0.38125,0.58039,0.33333,0.10588,1
0.39008,0.56863,0.34902,0.13333,1
0.44666,0.58039,0.41961,0.23529,1
0.49593,0.6,0.47451,0.33333,1
0.44435,0.53333,0.42745,0.29804,1
0.14991,0.26275,0.12157,0,1
0.24486,0.40392,0.2,0.058824,1
0.35818,0.56078,0.29412,0.15686,1
0.40604,0.68235,0.31373,0.15686,1
0.42586,0.71765,0.33333,0.13725,1
0.43443,0.72941,0.34118,0.14118,1
0.4356,0.73333,0.34118,0.14118,1
0.43471,0.73333,0.34118,0.13333,1
0.43364,0.73725,0.34118,0.11373,1
0.42815,0.73725,0.33333,0.10588,1
0.41436,0.72941,0.31765,0.086275,1
0.40526,0.70196,0.31765,0.078431,1
0.40122,0.67843,0.3098,0.1451,1
0.38622,0.65882,0.29804,0.12549,1
0.37396,0.63922,0.2902,0.1098,1
0.36538,0.61176,0.29412,0.086275,1
0.36618,0.59608,0.30196,0.094118,1
0.37876,0.59216,0.32157,0.11373,1
0.37334,0.57255,0.32157,0.11765,1
0.39495,0.56078,0.35294,0.17647,1
0.38681,0.52157,0.35294,0.20784,1
0.20701,0.32157,0.18431,0.023529,1
0.28363,0.44314,0.23922,0.094118,1
0.36927,0.57647,0.30196,0.17255,1
0.40211,0.67843,0.3098,0.15294,1
0.42311,0.71765,0.32941,0.13333,1
0.42776,0.72549,0.33333,0.13333,1
0.43241,0.73333,0.33725,0.13333,1
0.43034,0.72941,0.33725,0.12549,1
0.43017,0.73333,0.33725,0.11373,1
0.4203,0.72941,0.32549,0.098039,1
0.40999,0.72549,0.31373,0.078431,1
0.40246,0.69412,0.31765,0.07451,1
0.39692,0.67451,0.3098,0.11765,1
0.38236,0.6549,0.29804,0.10196,1
0.37055,0.63529,0.2902,0.090196,1
0.36241,0.60784,0.29412,0.070588,1
0.3606,0.58039,0.30196,0.086275,1
0.37172,0.56863,0.32157,0.11373,1
0.34525,0.52157,0.30196,0.10588,1
0.32204,0.46275,0.28627,0.13725,1
0.26449,0.38039,0.24314,0.070588,1
0.31573,0.47843,0.27059,0.12157,1
0.37089,0.58039,0.30196,0.17647,1
0.39819,0.67451,0.30588,0.14902,1
0.41297,0.7098,0.31765,0.12549,1
0.42893,0.72941,0.33333,0.13333,1
0.43313,0.73725,0.33725,0.12941,1
0.42827,0.72549,0.33725,0.11765,1
0.4267,0.72941,0.33333,0.11373,1
0.41593,0.72549,0.32157,0.090196,1
0.40562,0.72157,0.3098,0.070588,1
0.3985,0.68235,0.31765,0.070588,1
0.39262,0.67059,0.3098,0.090196,1
0.38126,0.65098,0.30196,0.082353,1
0.37499,0.63922,0.29804,0.078431,1
0.3622,0.60392,0.29804,0.058824,1
0.35849,0.56863,0.30588,0.078431,1
0.35293,0.53333,0.3098,0.10196,1
0.30932,0.46275,0.27451,0.086275,1
0.24867,0.36471,0.21961,0.094118,1
0.32038,0.52157,0.25882,0.1098,1
0.34357,0.55294,0.28235,0.1098,1
0.36559,0.58039,0.30588,0.1098,1
0.393,0.67059,0.30588,0.11373,1
0.41333,0.72941,0.3098,0.11765,1
0.42024,0.72941,0.32157,0.11765,1
0.41885,0.72157,0.32549,0.10588,1
0.40979,0.70196,0.32157,0.098039,1
0.40334,0.70196,0.3098,0.10196,1
0.40027,0.6902,0.3098,0.10588,1
0.39445,0.67843,0.30588,0.10588,1
0.382,0.63529,0.30588,0.1098,1
0.37377,0.62745,0.30196,0.078431,1
0.37665,0.61569,0.3098,0.094118,1
0.36222,0.58431,0.30196,0.090196,1
0.34199,0.52157,0.29412,0.11765,1
0.3066,0.42353,0.27843,0.1451,1
0.23834,0.33333,0.21569,0.10588,1
0.16659,0.23922,0.14902,0.066667,1
0.10491,0.13725,0.10196,0.035294,1
0.26509,0.34902,0.25098,0.11765,1
0.31957,0.46667,0.28235,0.12549,1
0.34482,0.53725,0.2902,0.12157,1
0.35998,0.57255,0.29804,0.12157,1
0.37558,0.60784,0.30588,0.12549,1
0.39398,0.68627,0.29804,0.12157,1
0.4122,0.73333,0.30588,0.11765,1
0.41054,0.72157,0.3098,0.11373,1
0.40726,0.70588,0.31373,0.10588,1
0.39266,0.67843,0.30588,0.090196,1
0.39308,0.68627,0.29804,0.11373,1
0.39875,0.68235,0.30588,0.13333,1
0.38756,0.65882,0.29804,0.13725,1
0.35296,0.6,0.27059,0.12941,1
0.35276,0.53725,0.3098,0.090196,1
0.35725,0.52941,0.31765,0.1098,1
0.31861,0.47843,0.28235,0.086275,1
0.27182,0.38824,0.24706,0.094118,1
0.22981,0.29412,0.21961,0.11373,1
0.23951,0.30196,0.23137,0.11765,1
0.31517,0.4,0.30196,0.16078,1
0.35162,0.49412,0.31765,0.15294,1
0.35565,0.54118,0.30588,0.12549,1
0.35254,0.55686,0.29412,0.11765,1
0.36697,0.58824,0.30196,0.12157,1
0.38298,0.65098,0.29804,0.11765,1
0.39611,0.6902,0.30196,0.1098,1
0.39283,0.67451,0.30588,0.10196,1
0.3868,0.65882,0.30588,0.090196,1
0.36917,0.62745,0.29412,0.078431,1
0.36725,0.62745,0.28627,0.10196,1
0.3789,0.63137,0.29804,0.13333,1
0.36978,0.61176,0.2902,0.1451,1
0.3123,0.51765,0.24706,0.1098,1
0.34323,0.4902,0.31373,0.1098,1
0.30066,0.43529,0.27451,0.082353,1
0.24286,0.36471,0.21961,0.043137,1
0.23817,0.30196,0.23137,0.10588,1
0.30643,0.39216,0.29412,0.1451,1
0.33039,0.47059,0.29804,0.12941,1
0.32771,0.50588,0.28235,0.094118,1
0.32735,0.52157,0.27451,0.090196,1
0.33875,0.54902,0.27843,0.098039,1
0.35399,0.6,0.27843,0.098039,1
0.36663,0.63137,0.28627,0.086275,1
0.35321,0.60784,0.27843,0.070588,1
0.34718,0.59216,0.27843,0.058824,1
0.33784,0.56863,0.27451,0.058824,1
0.33127,0.56078,0.26275,0.082353,1
0.33044,0.54902,0.26275,0.10588,1
0.31509,0.52549,0.24706,0.11373,1
0.26933,0.43529,0.21961,0.090196,1
0.29885,0.40784,0.28235,0.098039,1
0.25673,0.34118,0.23922,0.12549,1
0.27858,0.40784,0.24706,0.10196,1
0.27946,0.42745,0.24314,0.078431,1
0.28762,0.44706,0.24706,0.078431,1
0.30755,0.47843,0.26275,0.090196,1
0.31878,0.5098,0.26667,0.086275,1
0.32577,0.52549,0.27059,0.086275,1
0.31392,0.49804,0.26667,0.07451,1
0.30325,0.47451,0.26275,0.062745,1
0.28971,0.44314,0.2549,0.066667,1
0.27643,0.42353,0.23922,0.082353,1
0.25279,0.39216,0.21569,0.078431,1
0.20567,0.25098,0.21569,0.035294,1
0.23114,0.2902,0.23529,0.054902,1
0.2594,0.33725,0.2549,0.078431,1
0.2955,0.39216,0.28235,0.1098,1
0.32673,0.44314,0.30196,0.14902,1
0.34667,0.4549,0.32157,0.19216,1
0.36479,0.45882,0.3451,0.21961,1
0.24113,0.31765,0.23529,0.070588,1
0.26801,0.35686,0.25882,0.082353,1
0.28726,0.39216,0.27059,0.098039,1
0.31434,0.43529,0.2902,0.12157,1
0.33431,0.47451,0.30196,0.13333,1
0.3481,0.48235,0.31765,0.15294,1
0.35518,0.47843,0.32941,0.16471,1
0.37519,0.4902,0.35294,0.18824,1
0.24974,0.32549,0.23529,0.12549,1
0.2867,0.38431,0.27059,0.11373,1
0.30456,0.41176,0.28627,0.11765,1
0.31434,0.43529,0.2902,0.12157,1
0.32643,0.45882,0.29804,0.12549,1
0.34361,0.4902,0.3098,0.13333,1
0.351,0.49804,0.31765,0.13725,1
0.35375,0.49804,0.32157,0.14118,1
0.35488,0.49412,0.32549,0.14118,1
0.35569,0.47843,0.33333,0.14902,1
0.3886,0.49804,0.37255,0.18431,1
0.2442,0.31765,0.23137,0.11765,1
0.2676,0.35294,0.25098,0.12941,1
0.29927,0.41569,0.27451,0.12157,1
0.3192,0.44706,0.2902,0.13333,1
0.3253,0.46275,0.29412,0.12549,1
0.33184,0.47843,0.29804,0.12157,1
0.34943,0.50196,0.31373,0.13333,1
0.35783,0.51765,0.32157,0.12549,1
0.36639,0.52941,0.32941,0.12941,1
0.36712,0.53333,0.32941,0.12549,1
0.37258,0.52549,0.34118,0.13333,1
0.38244,0.52941,0.35294,0.14902,1
0.23371,0.31765,0.21961,0.086275,1
0.25522,0.3451,0.23922,0.10196,1
0.27397,0.37255,0.2549,0.11373,1
0.30053,0.43529,0.26667,0.12157,1
0.31952,0.45882,0.28627,0.12549,1
0.3272,0.47059,0.29412,0.12157,1
0.33879,0.48627,0.30588,0.12157,1
0.34858,0.5098,0.3098,0.12549,1
0.36207,0.53333,0.32157,0.12157,1
0.36672,0.54118,0.32549,0.12157,1
0.37136,0.54902,0.32941,0.12157,1
0.38115,0.57255,0.33333,0.12549,1
0.38903,0.58824,0.33725,0.13333,1
0.22105,0.30588,0.20784,0.066667,1
0.2597,0.35686,0.24314,0.090196,1
0.26641,0.36863,0.24706,0.098039,1
0.28052,0.38824,0.25882,0.1098,1
0.30053,0.43529,0.26667,0.12157,1
0.32065,0.4549,0.2902,0.12549,1
0.32602,0.46667,0.29412,0.12157,1
0.33969,0.48627,0.30588,0.12941,1
0.34858,0.5098,0.3098,0.12549,1
0.36599,0.53725,0.32549,0.12549,1
0.37226,0.54902,0.32941,0.12941,1
0.382,0.56471,0.33725,0.13333,1
0.39777,0.59608,0.3451,0.14902,1
0.4048,0.61961,0.3451,0.14902,1
0.39566,0.58431,0.34902,0.14118,1
0.39666,0.55686,0.36471,0.14118,1
0.2173,0.29804,0.20392,0.07451,1
0.23634,0.32941,0.21961,0.078431,1
0.26087,0.36078,0.24314,0.090196,1
0.2715,0.37647,0.25098,0.10196,1
0.28124,0.39216,0.25882,0.10588,1
0.29936,0.43137,0.26667,0.12157,1
0.31718,0.45098,0.28627,0.12549,1
0.32485,0.46275,0.29412,0.12157,1
0.33459,0.47843,0.30196,0.12549,1
0.34858,0.5098,0.3098,0.12549,1
0.36644,0.53725,0.32549,0.12941,1
0.3704,0.54902,0.32549,0.13333,1
0.38916,0.57647,0.34118,0.1451,1
0.40678,0.60784,0.35294,0.15686,1
0.4177,0.62745,0.36078,0.16078,1
0.42938,0.62353,0.38039,0.17255,1
0.42812,0.60392,0.38824,0.17255,1
0.40774,0.56078,0.36863,0.20784,1
0.22099,0.30588,0.20392,0.086275,1
0.24043,0.32941,0.22353,0.094118,1
0.25044,0.34902,0.23137,0.090196,1
0.26596,0.36863,0.24706,0.094118,1
0.27615,0.38431,0.2549,0.10196,1
0.28359,0.4,0.25882,0.10588,1
0.29427,0.42353,0.26275,0.11765,1
0.31763,0.45098,0.28627,0.12941,1
0.32138,0.45882,0.2902,0.12157,1
0.3318,0.47059,0.30196,0.12157,1
0.34465,0.50588,0.30588,0.12157,1
0.36688,0.53725,0.32549,0.13333,1
0.37202,0.55294,0.32549,0.13725,1
0.3924,0.58431,0.34118,0.15294,1
0.41855,0.61961,0.36471,0.16863,1
0.43334,0.63529,0.38039,0.17647,1
0.44623,0.64314,0.39608,0.18824,1
0.44781,0.63922,0.4,0.19216,1
0.4243,0.59608,0.38039,0.2,1
0.23493,0.32941,0.21569,0.086275,1
0.25044,0.34902,0.23137,0.090196,1
0.25812,0.36078,0.23922,0.086275,1
0.26875,0.37647,0.24706,0.098039,1
0.26993,0.38039,0.24706,0.098039,1
0.28056,0.39608,0.2549,0.1098,1
0.28764,0.42745,0.25098,0.1098,1
0.30865,0.44706,0.27451,0.12157,1
0.31172,0.45882,0.27451,0.11765,1
0.32146,0.47451,0.28235,0.12157,1
0.33771,0.49804,0.29804,0.12157,1
0.35124,0.52941,0.30588,0.11765,1
0.36535,0.54902,0.31765,0.12941,1
0.38847,0.58039,0.33725,0.14902,1
0.41855,0.61961,0.36471,0.16863,1
0.43726,0.63922,0.38431,0.18039,1
0.44858,0.65098,0.39608,0.18824,1
0.45205,0.6549,0.4,0.18824,1
0.4366,0.63529,0.38824,0.16471,1
0.42626,0.60392,0.38431,0.17647,1
0.21749,0.32157,0.19608,0.054902,1
0.24522,0.35294,0.22353,0.07451,1
0.26002,0.36863,0.23922,0.082353,1
0.26398,0.38039,0.23922,0.086275,1
0.2679,0.38431,0.24314,0.090196,1
0.2711,0.38431,0.24706,0.098039,1
0.28052,0.38824,0.25882,0.1098,1
0.28717,0.43529,0.24314,0.12549,1
0.29972,0.45098,0.25882,0.11373,1
0.30946,0.46667,0.26667,0.11765,1
0.31758,0.47843,0.27451,0.11765,1
0.33221,0.49804,0.2902,0.11373,1
0.34732,0.52549,0.30196,0.11373,1
0.36143,0.5451,0.31373,0.12549,1
0.38455,0.57647,0.33333,0.1451,1
0.41463,0.61569,0.36078,0.16471,1
0.4382,0.64706,0.38039,0.18824,1
0.44907,0.65882,0.39216,0.19216,1
0.45602,0.66667,0.4,0.19216,1
0.45097,0.66667,0.39216,0.18824,1
0.43528,0.65098,0.37647,0.17255,1
0.42437,0.63137,0.36863,0.16863,1
0.4213,0.61961,0.36863,0.17255,1
0.21762,0.3098,0.2,0.066667,1
0.2432,0.35686,0.21961,0.066667,1
0.26353,0.38039,0.23922,0.082353,1
0.27994,0.4,0.2549,0.094118,1
0.28274,0.40784,0.2549,0.098039,1
0.28549,0.40784,0.25882,0.10196,1
0.28314,0.4,0.25882,0.10196,1
0.2808,0.39216,0.25882,0.10196,1
0.28533,0.42745,0.24706,0.1098,1
0.29143,0.44314,0.25098,0.10196,1
0.3,0.4549,0.25882,0.10588,1
0.30974,0.47059,0.26667,0.1098,1
0.32436,0.4902,0.28235,0.10588,1
0.33762,0.51765,0.2902,0.1098,1
0.35565,0.54118,0.30588,0.12549,1
0.38108,0.57255,0.32941,0.1451,1
0.40885,0.61176,0.35294,0.16471,1
0.43036,0.63922,0.37255,0.18039,1
0.4373,0.64706,0.38039,0.18039,1
0.44195,0.6549,0.38431,0.18039,1
0.44244,0.66275,0.38039,0.18431,1
0.44317,0.66667,0.38039,0.18039,1
0.43488,0.65882,0.37255,0.16863,1
0.43601,0.6549,0.37647,0.16863,1
0.44135,0.63922,0.38824,0.19608,1
0.20089,0.27843,0.18824,0.062745,1
0.23851,0.34118,0.21961,0.066667,1
0.26336,0.38431,0.23922,0.070588,1
0.27909,0.40784,0.25098,0.086275,1
0.29712,0.43137,0.26667,0.10196,1
0.30104,0.43529,0.27059,0.10588,1
0.29175,0.41961,0.26275,0.10588,1
0.28896,0.41176,0.26275,0.10196,1
